Months,Date,Daily Volatility,Price
5/1/2002,5/30/2002,$0.0,$24.7
10/1/1990,10/10/1990,$0.0,$38.7
1/1/2015,1/6/2015,$0.0,$47.9
7/1/2015,7/1/2015,$0.0,$57.0
1/1/1990,1/23/1990,$0.0,$21.6
7/1/2016,7/5/2016,$0.0,$46.6
4/1/2009,4/13/2009,$0.0,$50.1
8/1/2015,8/11/2015,$0.0,$43.1
12/1/2014,12/18/2014,$0.0,$54.1
4/1/2004,4/1/2004,$0.0,$34.3
5/1/1989,5/2/1989,$0.0,$19.8
10/1/2002,10/21/2002,$0.0,$28.4
8/1/1999,8/25/1999,$0.0,$20.6
6/1/2010,6/4/2010,$0.0,$71.5
4/1/1996,4/12/1996,$0.0,$24.3
8/1/2015,8/3/2015,$0.0,$45.2
12/1/2002,12/30/2002,$0.0,$31.4
4/1/1990,4/10/1990,$0.0,$17.7
8/1/1994,8/5/1994,$0.0,$19.3
5/1/2002,5/15/2002,$0.0,$28.2
9/1/2002,9/3/2002,$0.0,$27.8
3/1/2008,3/17/2008,$0.0,$105.7
4/1/2003,4/2/2003,$0.0,$28.6
1/1/1999,1/12/1999,$0.0,$12.9
6/1/1990,6/18/1990,$0.0,$15.9
2/1/1989,2/23/1989,$0.0,$17.8
10/1/2002,10/25/2002,$0.0,$27.1
10/1/2012,10/3/2012,$0.0,$88.1
4/1/2003,4/1/2003,$0.0,$29.8
5/1/1998,5/15/1998,$0.0,$14.5
3/1/2004,3/25/2004,$0.0,$35.5
11/1/2004,11/4/2004,$0.0,$48.8
8/1/1994,8/22/1994,$0.0,$16.9
4/1/2016,4/1/2016,$0.0,$36.8
12/1/1987,12/16/1987,$0.0,$16.0
3/1/1989,3/20/1989,$0.0,$19.5
1/1/1991,1/30/1991,$0.0,$21.0
9/1/2004,9/10/2004,$0.0,$42.8
7/1/2009,7/6/2009,$0.0,$64.1
11/1/2007,11/28/2007,$0.0,$90.6
8/1/2008,8/8/2008,$0.0,$115.2
2/1/1994,2/14/1994,$0.0,$14.1
2/1/1994,2/9/1994,$0.0,$14.6
1/1/2002,1/14/2002,$0.0,$18.9
12/1/1990,12/12/1990,$0.0,$25.4
7/1/1998,7/6/1998,$0.0,$13.9
3/1/2016,3/23/2016,$0.0,$39.8
5/1/2010,5/4/2010,$0.0,$82.7
4/1/1997,4/2/1997,$0.0,$19.5
2/1/1996,2/23/1996,$0.0,$19.1
5/1/2001,5/24/2001,$0.0,$28.4
4/1/2005,4/29/2005,$0.0,$49.7
1/1/2007,1/11/2007,$0.0,$51.9
3/1/2005,3/23/2005,$0.0,$53.8
3/1/2011,3/15/2011,$0.0,$97.2
9/1/1988,9/30/1988,$0.0,$13.4
7/1/1989,7/24/1989,$0.0,$18.7
5/1/1996,5/30/1996,$0.0,$19.9
5/1/2012,5/4/2012,$0.0,$98.5
7/1/2008,7/17/2008,$0.0,$129.3
12/1/1998,12/10/1998,$0.0,$10.7
10/1/1988,10/18/1988,$0.0,$14.6
5/1/2001,5/2/2001,$0.0,$27.8
10/1/2006,10/30/2006,$0.0,$58.4
6/1/1998,6/25/1998,$0.0,$14.0
3/1/2009,3/5/2009,$0.0,$43.6
9/1/2015,9/9/2015,$0.0,$44.2
3/1/1998,3/9/1998,$0.0,$14.3
5/1/2009,5/15/2009,$0.0,$56.3
2/1/1991,2/19/1991,$0.0,$20.1
5/1/1997,5/27/1997,$0.0,$20.8
2/1/2016,2/8/2016,$0.0,$29.7
9/1/2000,9/22/2000,$0.0,$32.7
6/1/2005,6/28/2005,$0.0,$58.2
6/1/1989,6/7/1989,$0.0,$19.7
9/1/2001,9/18/2001,$0.0,$27.7
8/1/2000,8/22/2000,$0.0,$31.2
8/1/2004,8/25/2004,$0.0,$43.5
1/1/2015,1/28/2015,$0.0,$44.5
10/1/2006,10/3/2006,$0.0,$58.7
11/1/2014,11/13/2014,$0.0,$74.2
2/1/2009,2/2/2009,$0.0,$40.1
9/1/2011,9/28/2011,$0.0,$81.2
7/1/1997,7/3/1997,$0.0,$19.6
4/1/1997,4/22/1997,$0.0,$19.6
10/1/1996,10/31/1996,$0.0,$23.4
3/1/2008,3/31/2008,$0.0,$101.6
12/1/2008,12/15/2008,$0.0,$44.5
8/1/2009,8/31/2009,$0.0,$70.0
1/1/1991,1/3/1991,$0.0,$25.5
6/1/2012,6/1/2012,$0.0,$83.2
11/1/2003,11/21/2003,$0.0,$31.6
5/1/2005,5/12/2005,$0.0,$48.5
8/1/2004,8/23/2004,$0.0,$46.1
2/1/1997,2/7/1997,$0.0,$22.2
6/1/2009,6/22/2009,$0.0,$66.9
7/1/2008,7/8/2008,$0.0,$136.0
5/1/1990,5/31/1990,$0.0,$17.4
12/1/2008,12/9/2008,$0.0,$42.1
6/1/2016,6/16/2016,$0.0,$46.2
5/1/2010,5/14/2010,$0.0,$71.6
3/1/2006,3/20/2006,$0.0,$60.4
11/1/2001,11/1/2001,$0.0,$20.4
7/1/1998,7/17/1998,$0.0,$14.0
9/1/1988,9/6/1988,$0.0,$14.2
9/1/1993,9/7/1993,$0.0,$17.1
4/1/2009,4/7/2009,$0.0,$49.2
7/1/2009,7/2/2009,$0.0,$66.7
8/1/2010,8/31/2010,$0.0,$71.9
4/1/1990,4/9/1990,$0.0,$18.4
3/1/1997,3/10/1997,$0.0,$20.5
4/1/2000,4/4/2000,$0.0,$25.5
3/1/1998,3/31/1998,$0.0,$15.6
8/1/2016,8/1/2016,$0.0,$40.1
5/1/1990,5/3/1990,$0.0,$18.0
3/1/2016,3/8/2016,$0.0,$36.5
7/1/2005,7/14/2005,$0.0,$57.8
9/1/2009,9/11/2009,$0.0,$69.3
2/1/2016,2/19/2016,$0.0,$29.6
11/1/2011,11/17/2011,$0.0,$98.8
11/1/2008,11/17/2008,$0.0,$55.0
12/1/1993,12/13/1993,$0.0,$14.5
10/1/1997,10/6/1997,$0.0,$21.9
5/1/2015,5/19/2015,$0.0,$57.3
5/1/2006,5/15/2006,$0.0,$69.4
11/1/2007,11/13/2007,$0.0,$91.2
3/1/1997,3/21/1997,$0.0,$21.5
10/1/1990,10/26/1990,$0.0,$33.0
3/1/2009,3/27/2009,$0.0,$52.4
9/1/2009,9/23/2009,$0.0,$69.0
7/1/2012,7/23/2012,$0.0,$88.1
9/1/2014,9/30/2014,$0.0,$91.2
10/1/1988,10/5/1988,$0.0,$12.6
7/1/1997,7/18/1997,$0.0,$19.3
8/1/1987,8/17/1987,$0.0,$19.8
10/1/2001,10/12/2001,$0.0,$22.5
8/1/1998,8/3/1998,$0.0,$13.7
10/1/2009,10/30/2009,$0.0,$77.0
5/1/2010,5/6/2010,$0.0,$77.1
9/1/2011,9/30/2011,$0.0,$79.2
3/1/1998,3/24/1998,$0.0,$15.9
6/1/2001,6/20/2001,$0.0,$26.5
8/1/2003,8/13/2003,$0.0,$30.8
6/1/2004,6/8/2004,$0.0,$37.3
12/1/2014,12/12/2014,$0.0,$57.8
4/1/2002,4/4/2002,$0.0,$26.6
9/1/2000,9/28/2000,$0.0,$30.3
2/1/1997,2/20/1997,$0.0,$22.0
6/1/1996,6/21/1996,$0.0,$19.9
9/1/2001,9/19/2001,$0.0,$26.7
12/1/2004,12/7/2004,$0.0,$41.5
12/1/2008,12/12/2008,$0.0,$46.3
6/1/2009,6/3/2009,$0.0,$66.1
7/1/2010,7/1/2010,$0.0,$73.0
11/1/1998,11/9/1998,$0.0,$13.4
7/1/1993,7/14/1993,$0.0,$17.5
10/1/1997,10/13/1997,$0.0,$21.3
5/1/2002,5/21/2002,$0.0,$27.3
12/1/2001,12/10/2001,$0.0,$18.4
6/1/1996,6/5/1996,$0.0,$19.7
11/1/1997,11/17/1997,$0.0,$20.3
10/1/1999,10/7/1999,$0.0,$22.5
12/1/1999,12/10/1999,$0.0,$25.2
5/1/2002,5/22/2002,$0.0,$26.4
2/1/2004,2/23/2004,$0.0,$34.4
5/1/2005,5/18/2005,$0.0,$47.3
1/1/1994,1/12/1994,$0.0,$14.3
8/1/2000,8/7/2000,$0.0,$28.9
11/1/2004,11/9/2004,$0.0,$47.4
11/1/2014,11/28/2014,$0.0,$66.2
6/1/2004,6/28/2004,$0.0,$36.2
5/1/1999,5/6/1999,$0.0,$18.3
12/1/1996,12/10/1996,$0.0,$24.4
12/1/2003,12/22/2003,$0.0,$31.9
6/1/2008,6/19/2008,$0.0,$131.9
2/1/2007,2/12/2007,$0.0,$57.8
9/1/2005,9/23/2005,$0.0,$64.2
9/1/2012,9/19/2012,$0.0,$92.0
10/1/1996,10/23/1996,$0.0,$24.9
6/1/1998,6/8/1998,$0.0,$14.6
7/1/1993,7/20/1993,$0.0,$17.1
4/1/1996,4/18/1996,$0.0,$23.8
1/1/1997,1/13/1997,$0.0,$25.2
4/1/2005,4/12/2005,$0.0,$51.9
1/1/2015,1/2/2015,$0.0,$52.7
1/1/2002,1/11/2002,$0.0,$19.7
3/1/1991,3/6/1991,$0.0,$19.7
3/1/2016,3/14/2016,$0.0,$37.2
12/1/1993,12/2/1993,$0.0,$15.0
1/1/1998,1/30/1998,$0.0,$17.2
6/1/1994,6/21/1994,$0.0,$20.0
4/1/1991,4/23/1991,$0.0,$20.9
3/1/2015,3/10/2015,$0.0,$48.3
9/1/2000,9/25/2000,$0.0,$31.6
1/1/2005,1/28/2005,$0.0,$47.2
2/1/1997,2/6/1997,$0.0,$23.1
11/1/1999,11/29/1999,$0.0,$26.0
12/1/2015,12/28/2015,$0.0,$36.8
4/1/1998,4/6/1998,$0.0,$15.5
6/1/2001,6/18/2001,$0.0,$27.6
1/1/2007,1/18/2007,$0.0,$50.5
10/1/2007,10/30/2007,$0.0,$90.4
5/1/2008,5/29/2008,$0.0,$126.6
1/1/2007,1/16/2007,$0.0,$51.2
11/1/2007,11/27/2007,$0.0,$94.4
5/1/1995,5/9/1995,$0.0,$19.6
12/1/2015,12/30/2015,$0.0,$36.6
9/1/2006,9/19/2006,$0.0,$61.7
5/1/2010,5/5/2010,$0.0,$80.0
1/1/1996,1/25/1996,$0.0,$17.7
6/1/1994,6/22/1994,$0.0,$19.4
12/1/1990,12/19/1990,$0.0,$26.9
11/1/2010,11/12/2010,$0.0,$84.9
4/1/2011,4/12/2011,$0.0,$106.3
1/1/1990,1/15/1990,$0.0,$22.4
11/1/1990,11/2/1990,$0.0,$34.0
12/1/2004,12/22/2004,$0.0,$44.2
11/1/2015,11/4/2015,$0.0,$46.3
1/1/2014,1/2/2014,$0.0,$95.4
6/1/1995,6/19/1995,$0.0,$18.2
6/1/1999,6/16/1999,$0.0,$17.9
12/1/1999,12/30/1999,$0.0,$25.6
2/1/2003,2/21/2003,$0.0,$35.6
12/1/2014,12/15/2014,$0.0,$55.9
2/1/1988,2/25/1988,$0.0,$15.9
3/1/1998,3/30/1998,$0.0,$16.2
11/1/2000,11/28/2000,$0.0,$34.2
8/1/1994,8/12/1994,$0.0,$18.1
5/1/2015,5/7/2015,$0.0,$58.9
5/1/1996,5/16/1996,$0.0,$20.8
6/1/1996,6/19/1996,$0.0,$20.8
12/1/1990,12/6/1990,$0.0,$26.4
9/1/1988,9/15/1988,$0.0,$14.9
1/1/1988,1/11/1988,$0.0,$16.8
6/1/2007,6/8/2007,$0.0,$64.8
5/1/2006,5/4/2006,$0.0,$69.9
5/1/2012,5/30/2012,$0.0,$87.8
2/1/1999,2/26/1999,$0.0,$12.3
3/1/1994,3/7/1994,$0.0,$14.1
2/1/1998,2/3/1998,$0.0,$16.5
11/1/1997,11/20/1997,$0.0,$19.2
8/1/1991,8/21/1991,$0.0,$21.6
10/1/1996,10/10/1996,$0.0,$24.3
9/1/2009,9/21/2009,$0.0,$69.7
2/1/2006,2/15/2006,$0.0,$57.7
12/1/2005,12/16/2005,$0.0,$58.1
